Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,697,Gonzaga,69,Pepperdine,66,Final Lines Recap Box
NCAAB,859,East Carolina (+19.5),67,Connecticut (-19.5),85,Final Lines Recap Box (O/U 134)
NCAAB,861,Iowa (-8.5),77,Illinois (+8.5),65,Final Preview Lines Recap Box (O/U 149)
NCAAB,863,Miami Fla (-2.5),75,Georgia Tech (+2.5),68,Final Preview Lines Recap Box (O/U 144.5)
NCAAB,865,St Louis (+13),62,St Bonaventure (-13),65,Final Lines Recap Box (O/U 150.5)
NCAAB,867,Smu (-15),92,South Florida (+15),58,Final Preview Lines Recap Box (O/U 137)
NCAAB,869,Hofstra (+2),95,James Madison (-2),98,Final OT Lines Recap Box
NCAAB,871,Houston (+6.5),63,Tulsa (-6.5),77,Final Lines Recap Box (O/U 142)
NCAAB,873,Utah (+6.5),66,Oregon (-6.5),76,Final Preview Lines Recap Box (O/U 145.5)
NCAAB,875,Siena (-8),73,Marist (+8),79,Final Lines Recap Box
NCAAB,877,Iona (-10.5),75,Niagara (+10.5),61,Final Lines Recap Box
NCAAB,879,Rider (+1.5),61,Canisius (-1.5),67,Final Lines Recap Box
NCAAB,881,Manhattan (+4.5),70,Fairfield (-4.5),80,Final Lines Recap Box
