Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,713,Notre Dame (+2),66,Syracuse (-2),81,Final Preview Lines Recap Box (O/U 137)
NCAAB,715,Elon (+11.5),64,Hofstra (-11.5),66,Final Lines Recap Box
NCAAB,717,Iowa (+5.5),68,Maryland (-5.5),74,Final Preview Lines Recap Box (O/U 148)
NCAAB,719,Cincinnati (+2),58,Connecticut (-2),57,Final Lines Recap Box (O/U 130.5)
NCAAB,721,Nc Charlotte (+1.5),71,Florida Intl (-1.5),69,Final Lines Recap Box
NCAAB,723,Towson St (-2.5),77,Drexel (+2.5),70,Final Lines Recap Box
NCAAB,725,William & Mary (-6.5),94,Delaware (+6.5),79,Final Lines Recap Box
NCAAB,727,Old Dominion (-7),78,Fla Atlantic (+7),66,Final Lines Recap Box
NCAAB,729,Nc Wilmington (+4),78,James Madison (-4),73,Final Lines Recap Box
NCAAB,731,Middle Tenn St (+1.5),66,Marshall (-1.5),82,Final Lines Recap Box
NCAAB,733,Texas San Ant (+16.5),75,Louisiana Tech (-16.5),85,Final Lines Recap Box
NCAAB,735,Ala Birmingham (-4.5),62,Western Kentucky (+4.5),69,Final Lines Recap Box (O/U 147.5)
NCAAB,737,Northeastern (+2),61,Coll Charleston (-2),68,Final OT Lines Recap Box
NCAAB,739,Youngstown St (-3.5),82,Illinois Chi (+3.5),78,Final Lines Recap Box
NCAAB,741,Cleveland St (+20.5),52,Valparaiso (-20.5),77,Final Lines Recap Box
NCAAB,743,Evansville (-3),85,Southern Ill (+3),78,Final OT Lines Recap Box
NCAAB,745,Texas Arlington (-3.5),88,La Monroe (+3.5),99,Final Lines Recap Box
NCAAB,747,Texas El Paso (-3.5),58,Southern Miss (+3.5),71,Final Lines Recap Box
NCAAB,749,Geo Southern (+15),67,Arkansas Lr (-15),80,Final Lines Recap Box
NCAAB,751,Texas State (+12),54,La Lafayette (-12),80,Final Lines Recap Box
NCAAB,753,Oregon St (+5),68,Arizona St (-5),86,Final Lines Recap Box (O/U 140.5)
NCAAB,755,Appalachian St (+3.5),75,Troy St (-3.5),71,Final Lines Recap Box
NCAAB,757,Georgia St (-3),69,Arkansas St (+3),75,Final OT Lines Recap Box
NCAAB,759,Richmond (+5),98,Geo Washington (-5),90,Final OT Lines Recap Box (O/U 148)
NCAAB,761,Michigan St (-6),76,Northwestern (+6),45,Final Preview Lines Recap Box (O/U 134.5)
NCAAB,763,Ohio St (+2),68,Illinois (-2),63,Final OT Lines Recap Box (O/U 145)
NCAAB,765,Santa Clara (+18.5),67,Gonzaga (-18.5),84,Final Lines Recap Box
NCAAB,767,San Francisco (+4.5),87,Portland (-4.5),76,Final Lines Recap Box
NCAAB,769,Cal Riverside (+8),72,Cal Poly Slo (-8),68,Final Lines Recap Box
NCAAB,771,Washington (+5),86,Ucla (-5),84,Final Lines Recap Box (O/U 168)
NCAAB,773,Washington St (+11.5),71,Usc (-11.5),81,Final Lines Recap Box (O/U 164)
NCAAB,775,Santa Barbara (+5.5),70,Long Beach St (-5.5),80,Final OT Lines Recap Box
NCAAB,777,Pepperdine (-7),75,San Diego (+7),65,Final Lines Recap Box
NCAAB,779,Loyola Marymnt (+15.5),62,Byu (-15.5),87,Final Lines Recap Box (O/U 160)
NCAAB,781,Oregon (+7),83,Arizona (-7),75,Final Preview Lines Recap Box (O/U 150.5)
NCAAB,783,Nc Greensboro (-2),102,The Citadel (+2),95,Final Lines Recap Box
NCAAB,785,E Tennessee St (+1.5),73,Wofford (-1.5),87,Final Lines Recap Box
NCAAB,787,Vmi (+13),58,Mercer (-13),73,Final Lines Recap Box
NCAAB,789,Westrn Carolina (+7.5),60,Furman (-7.5),62,Final Lines Recap Box
NCAAB,791,Monmouth (-10.5),66,Quinnipiac (+10.5),51,Final Lines Recap Box
NCAAB,793,Niagara (+4.5),69,Marist (-4.5),66,Final Lines Recap Box
NCAAB,795,Rider (+3.5),76,St Peters (-3.5),45,Final Lines Recap Box
NCAAB,797,Tenn Martin (+1),74,Eastern Ill (-1),82,Final Lines Recap Box
NCAAB,799,Belmont (-9.5),72,Jacksonville St (+9.5),63,Final Lines Recap Box
NCAAB,801,Nebraska-Omaha (+8.5),76,South Dakota St (-8.5),87,Final Lines Recap Box
NCAAB,803,Iupu Fort Wayne (+4.5),68,Oral Roberts (-4.5),63,Final Lines Recap Box
NCAAB,805,Northrn Arizona (+20.5),66,Weber St (-20.5),76,Final Lines Recap Box
NCAAB,807,Tennessee St (+4),76,Tennessee Tech (-4),79,Final Lines Recap Box
NCAAB,809,Se Missouri St (+8.5),58,Siu-Edwardsville (-8.5),51,Final Lines Recap Box (O/U 139.5)
NCAAB,811,South Dakota (+2),52,Denver (-2),66,Final Lines Recap Box
NCAAB,813,Southern Utah (+5.5),68,Idaho St (-5.5),87,Final Lines Recap Box
NCAAB,815,Portland St (+6.5),83,Eastern Wash (-6.5),112,Final Lines Recap Box
NCAAB,817,Sacramento St (+4.5),65,Idaho (-4.5),63,Final Lines Recap Box
NCAAB,819,Robert Morris (+7.5),49,Mt St Marys (-7.5),70,Final Lines Recap Box (O/U 133.5)
NCAAB,998,Bryant,67,Central Conn,78,Final Lines Recap Box
NCAAB,998,Cs-Bakersfield,64,Grand Canyon,70,Final Lines Recap Box
NCAAB,998,Seattle,73,Utah Valley St,62,Final Lines Recap Box
NCAAB,998,St Francis Ny,61,Wagner,64,Final Lines Recap Box
NCAAB,998,St Francis Pa,82,Fair Dickinson,86,Final OT Lines Recap Box
