Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,521,Youngstown St (+17),102,Oakland (-17),98,Final Lines Recap Box
NCAAB,523,North Carolina (-3.5),106,Florida St (+3.5),90,Final Preview Lines Recap Box (O/U 163)
NCAAB,525,West Virginia (-10.5),95,Tcu (+10.5),87,Final Preview Lines Recap Box (O/U 142)
NCAAB,527,Cleveland St (+8),80,Detroit Mercy (-8),88,Final Lines Recap Box
NCAAB,529,Wright St (+6.5),68,Wisc Green Bay (-6.5),76,Final Lines Recap Box
NCAAB,531,Northern Ky (+11),67,Wisc Milwaukee (-11),76,Final Lines Recap Box
NCAAB,533,Virginia (-12.5),68,Virginia Tech (+12.5),70,Final Preview Lines Recap Box (O/U 132.5)
NCAAB,535,Oklahoma (+7),106,Kansas (-7),109,Final OT Preview Lines Recap Box (O/U 159)
NCAAB,537,Dartmouth (+5.5),85,Fairfield (-5.5),97,Final Lines Recap Box
NCAAB,539,Rider (PK),60,Quinnipiac (PK),64,Final Lines Recap Box
NCAAB,541,Canisius (+8.5),66,Monmouth (-8.5),81,Final Lines Recap Box
NCAAB,543,Niagara (+16),52,Iona (-16),65,Final Lines Recap Box
NCAAB,545,St Peters (+1.5),68,Marist (-1.5),60,Final Lines Recap Box
NCAAB,547,Siena (-3.5),87,Manhattan (+3.5),92,Final OT Lines Recap Box
NCAAB,549,Alcorn St (+16.5),58,Texas Southern (-16.5),74,Final Lines Recap Box (O/U 144)
NCAAB,998,Alabama A&M,66,Jackson St,67,Final Lines Recap Box
NCAAB,998,Alabama St,81,Grambling,82,Final OT Lines Recap Box
NCAAB,998,Ark Pine Bluff,60,Miss Valley St,66,Final Lines Recap Box
NCAAB,998,Bryant,85,Fair Dickinson,80,Final Lines Recap Box
NCAAB,998,E Tennessee St,72,Nc Central,68,Final Lines Recap Box
NCAAB,998,Long Island,76,Central Conn,67,Final Lines Recap Box
NCAAB,998,New Orleans,68,Lamar,64,Final Lines Recap Box
NCAAB,998,Reinhardt,71,Kennesaw State,103,Final Lines Recap Box
NCAAB,998,Sacred Heart,80,St Francis Pa,84,Final Lines Recap Box
NCAAB,998,Sam Houston,94,Northwestern St,79,Final Lines Recap Box
NCAAB,998,Southern,65,Prairie View,71,Final Lines Recap Box
NCAAB,998,St Francis Ny,40,Mt St Marys,44,Final OT Lines Recap Box
NCAAB,998,Stephen Austin,89,Se Louisiana,69,Final Lines Recap Box
NCAAB,998,Summit University,44,Delaware St,93,Final Lines Recap Box
NCAAB,998,Wagner,72,Robert Morris,69,Final Lines Recap Box
