Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,715,East Michigan (+20.5),65,Michigan St (-20.5),89,Final Preview Lines Recap Box (O/U 144.5)
NCAAB,717,Texas Arlington (+12),68,Memphis (-12),64,Final Lines Recap Box (O/U 153.5)
NCAAB,719,Northridge St (+18.5),61,Usc (-18.5),96,Final Lines Recap Box (O/U 161.5)
NCAAB,721,East Carolina (+15),54,San Diego St (-15),79,Final Lines Recap Box
NCAAB,723,Santa Clara (+16.5),61,Cal Irvine (-16.5),79,Final Lines Recap Box
NCAAB,728,Murray St (+1.5),66,Wisc Milwaukee (-1.5),63,Final Lines Recap Box
NCAAB,730,Pepperdine (-3.5),84,Duquesne (+3.5),70,Final Lines Recap Box
NCAAB,732,Western Kentucky (-5),79,Drake (+5),81,Final OT Lines Recap Box
NCAAB,734,Central Mich (-2.5),60,Weber St (+2.5),63,Final Lines Recap Box
NCAAB,735,Norfolk St (+8),78,Depaul (-8),82,Final Lines Recap Box
NCAAB,737,Ohio (+11.5),81,Florida St (-11.5),90,Final Lines Recap Box
NCAAB,739,Indiana St (+6.5),67,Hofstra (-6.5),66,Final Lines Recap Box
NCAAB,741,Tulsa (+3),75,South Carolina (-3),83,Final Lines Recap Box
NCAAB,743,St Johns (+14.5),55,Vanderbilt (-14.5),92,Final Preview Lines Recap Box (O/U 136)
NCAAB,745,Wake Forest (+12.5),82,Indiana (-12.5),78,Final Preview Lines Recap Box (O/U 169)
NCAAB,747,Kansas (-29),123,Chaminade (+29),72,Final Preview Lines Recap Box
NCAAB,749,Nev Las Vegas (+4),75,Ucla (-4),77,Final Lines Recap Box (O/U 160.5)
NCAAB,751,Lsu (-5.5),80,Marquette (+5.5),81,Final Preview Lines Recap Box (O/U 147)
NCAAB,753,No Carolina St (-1.5),76,Arizona St (+1.5),79,Final Lines Recap Box
NCAAB,756,Missouri (+5.5),42,Kansas St (-5.5),66,Final Lines Recap Box (O/U 144.5)
NCAAB,757,Northwestern (+11),69,North Carolina (-11),80,Final Preview Lines Recap Box (O/U 149.5)
NCAAB,759,Clemson (-7.5),65,Massachusetts (+7.5),82,Final Lines Recap Box
NCAAB,763,Belmont (-10.5),98,South Alabama (+10.5),85,Final Lines Recap Box
NCAAB,765,Indiana Purdue (-6.5),63,Kennesaw State (+6.5),71,Final Lines Recap Box
NCAAB,768,Youngstown St (+3),79,North Dakota (-3),69,Final Lines Recap Box
NCAAB,769,Bowling Green (+5),82,Fla Gulf Coast (-5),77,Final Lines Recap Box
NCAAB,771,Samford (+3.5),83,Troy St (-3.5),79,Final Lines Recap Box
NCAAB,773,Idaho (+5.5),66,North Texas (-5.5),63,Final Lines Recap Box
NCAAB,775,Mercer (+12),71,Davidson (-12),77,Final Lines Recap Box
NCAAB,777,Tennessee Chat (+16),63,Iowa St (-16),83,Final Preview Lines Recap Box
NCAAB,779,Northern Ky (+25),66,Xavier (-25),78,Final Preview Lines Recap Box
NCAAB,781,Njit (+11),76,Providence (-11),83,Final Lines Recap Box
NCAAB,783,Sam Houston (+20.5),63,California (-20.5),89,Final Preview Lines Recap Box
NCAAB,998,Bethune Cookman,44,West Virginia,97,Final Lines Recap Box
NCAAB,998,Chestnut Hill,75,Coppin St,92,Final Lines Recap Box
NCAAB,998,Chicago St,79,Illinois,82,Final Lines Recap Box
NCAAB,998,Concordia (or),53,Boise St,100,Final Lines Recap Box
NCAAB,998,Eastern Wash,52,Seattle,61,Final Lines Recap Box
NCAAB,998,Fort Valley St,72,Stetson,101,Final Lines Recap Box
NCAAB,998,Goldey-Beacom,62,Morgan St,66,Final Lines Recap Box
NCAAB,998,Lafayette,75,Lasalle,83,Final Lines Recap Box
NCAAB,998,Michigan-Dearborn,70,Detroit Mercy,122,Final Lines Recap Box
NCAAB,998,Miss Valley St,60,Grand Canyon,94,Final Lines Recap Box
NCAAB,998,Nicholls St,74,Hawaii,99,Final Lines Recap Box
NCAAB,998,Notre Dame De Namur,44,Pacific,79,Final Lines Recap Box
NCAAB,998,Penn State-Harrisburg,47,Cornell,76,Final Lines Recap Box
NCAAB,998,Rochester (mi),73,Western Michigan,85,Final Lines Recap Box
NCAAB,998,San Diego Christian,65,Northrn Arizona,81,Final Lines Recap Box
NCAAB,998,Savannah St,61,Baylor,100,Final Preview Lines Recap Box
NCAAB,998,St Edwards,50,Texas A&M Cc,78,Final Lines Recap Box
NCAAB,998,Texas San Ant,84,Central Arkansas,98,Final Lines Recap Box
NCAAB,998,Texas Southern,81,Howard,87,Final Lines Recap Box
NCAAB,998,Thomas University,64,Jacksonville,92,Final Lines Recap Box
NCAAB,998,William Carey,84,Southern Miss,78,Final Lines Recap Box
