Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAF,153,Georgia Tech (-3.5),17,Boston College (+3.5),14,Final Lines Recap Box (O/U 43)
NCAAF,155,Hawaii (+38),3,Michigan (-38),63,Final Preview Lines Recap Box (O/U 54)
NCAAF,157,Miami-Ohio (+27.5),21,Iowa (-27.5),45,Final Preview Lines Recap Box (O/U 51)
NCAAF,159,Western Michigan (+3.5),22,Northwestern (-3.5),21,Final Lines Recap Box (O/U 52.5)
NCAAF,161,Bowling Green (+27.5),10,Ohio St (-27.5),77,Final Preview Lines Recap Box (O/U 64)
NCAAF,163,Kent (+23.5),13,Penn St (-23.5),33,Final Lines Recap Box (O/U 43.5)
NCAAF,165,Missouri (+10),11,West Virginia (-10),26,Final Lines Recap Box (O/U 50.5)
NCAAF,167,New Mexico St (+8.5),22,Texas El Paso (-8.5),38,Final Lines Recap Box (O/U 58)
NCAAF,169,Smu (-7.5),34,North Texas (+7.5),21,Final Lines Recap Box (O/U 66)
NCAAF,171,South Alabama (+28),21,Mississippi St (-28),20,Final Lines Recap Box (O/U 53)
NCAAF,173,Texas State (+18.5),56,Ohio (-18.5),54,Final OT Lines Recap Box (O/U 60.5)
NCAAF,175,Southern Miss (+3.5),44,Kentucky (-3.5),35,Final Lines Recap Box (O/U 62.5)
NCAAF,177,La Tech (+21.5),20,Arkansas (-21.5),21,Final Lines Recap Box (O/U 52)
NCAAF,181,Massachusetts (+34.5),7,Florida (-34.5),24,Final Preview Lines Recap Box (O/U 51)
NCAAF,183,Clemson (-9),19,Auburn (+9),13,Final Preview Lines Recap Box (O/U 62.5)
NCAAF,185,Ucla (+3.5),24,Texas A&M (-3.5),31,Final OT Preview Lines Recap Box (O/U 53.5)
NCAAF,187,San Jose St (+4),10,Tulsa (-4),45,Final Lines Recap Box (O/U 66)
NCAAF,191,Rutgers (+25),13,Washington (-25),48,Final Preview Lines Recap Box (O/U 57)
NCAAF,193,Lsu (-12.5),14,Wisconsin (+12.5),16,Final Preview Lines Recap Box (O/U 44)
NCAAF,195,Georgia (-3.5),33,North Carolina (+3.5),24,Final Preview Lines Recap Box (O/U 59.5)
NCAAF,197,Oklahoma (-12.5),23,Houston (+12.5),33,Final Preview Lines Recap Box (O/U 68)
NCAAF,199,Fresno St (+29),10,Nebraska (-29),43,Final Lines Recap Box (O/U 62)
NCAAF,201,Usc (+12),6,Alabama (-12),52,Final Preview Lines Recap Box (O/U 51.5)
NCAAF,203,Boise St (-19),45,La Lafayette (+19),10,Final Lines Recap Box (O/U 63)
NCAAF,205,Byu (PK),18,Arizona (PK),16,Final Lines Recap Box (O/U 63.5)
NCAAF,207,Northern Illinois (-7),34,Wyoming (+7),40,Final OT Lines Recap Box (O/U 54.5)
NCAAF,263,Fordham (+19.5),16,Navy (-19.5),52,Final Lines Recap Box
NCAAF,265,Eastern Ky (+15.5),24,Purdue (-15.5),45,Final Lines Recap Box
NCAAF,267,Howard (+50),13,Maryland (-50),52,Final Lines Recap Box
NCAAF,269,Liberty (+32),13,Virginia Tech (-32),36,Final Lines Recap Box
NCAAF,273,Abilene Christian (+43),21,Air Force (-43),37,Final Lines Recap Box
NCAAF,275,Richmond (+13),37,Virginia (-13),20,Final Lines Recap Box
NCAAF,277,Murray St (+32.5),3,Illinois (-32.5),52,Final Lines Recap Box
NCAAF,279,Se Louisiana (+49),7,Oklahoma St (-49),61,Final Preview Lines Recap Box
NCAAF,281,Uc-Davis (+47),28,Oregon (-47),53,Final Preview Lines Recap Box
NCAAF,283,Southern Ill (+7.5),30,Fla Atlantic (-7.5),38,Final Lines Recap Box
NCAAF,289,Westrn Carolina (+17.5),7,East Carolina (-17.5),52,Final Lines Recap Box
NCAAF,293,Savannah St (+55.5),0,Geo Southern (-55.5),54,Final Lines Recap Box
NCAAF,295,Austin Peay (+41),17,Troy (-41),57,Final Lines Recap Box
NCAAF,299,Alabama A&M (+47.5),0,Middle Tenn St (-47.5),55,Final Lines Recap Box
NCAAF,301,Towson St (+27),20,South Florida (-27),56,Final Lines Recap Box
NCAAF,303,So Carolina St (+26),0,Central Florida (-26),38,Final Lines Recap Box
NCAAF,305,Rhode Island (+27.5),6,Kansas (-27.5),55,Final Lines Recap Box
NCAAF,309,Alabama St (+24),13,Texas San Antonio (-24),26,Final Lines Recap Box
NCAAF,311,Southern (+14),21,La Monroe (-14),38,Final Lines Recap Box
NCAAF,313,Northern Iowa (+9.5),25,Iowa St (-9.5),20,Final Lines Recap Box
NCAAF,315,Stephen Austin (+38),17,Texas Tech (-38),69,Final Lines Recap Box
NCAAF,321,N Hampshire (+31),0,San Diego St (-31),31,Final Lines Recap Box
NCAAF,323,Northrn Arizona (+27),13,Arizona St (-27),44,Final Lines Recap Box
NCAAF,998,Ark Pine Bluff,0,Tennessee St,44,Final Lines Recap Box
NCAAF,998,Bluefield College,7,Campbell,59,Final Lines Recap Box
NCAAF,998,Bucknell,26,Marist,10,Final Lines Recap Box
NCAAF,998,Butler,25,Indiana St,41,Final Lines Recap Box
NCAAF,998,Central State,19,Dayton,31,Final Lines Recap Box
NCAAF,998,Central Wash,26,Portland St,43,Final Lines Recap Box
NCAAF,998,Coastal Carolina,38,Lamar,14,Final Lines Recap Box
NCAAF,998,Davidson,14,Georgetown,38,Final Lines Recap Box
NCAAF,998,E Tennessee,20,Kennesaw State,17,Final OT Lines Recap Box
NCAAF,998,Eastern Wash,45,Washington St,42,Final Lines Recap Box
NCAAF,998,Florida A&M,3,Miami Fla,70,Final Lines Recap Box
NCAAF,998,Gardner Webb,31,Elon,6,Final Lines Recap Box
NCAAF,998,Holy Cross,51,Morgan St,24,Final Lines Recap Box
NCAAF,998,Kentucky St,7,Char Southern,57,Final Lines Recap Box
