Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAF,998,So Carolina St,34,Delaware St,7,Final Lines Recap Box
NCAAF,998,Southern,40,Texas Southern,21,Final Lines Recap Box
NCAAF,998,Southern Miss,44,Charlotte,10,Final Lines Recap Box
NCAAF,998,Southern Utah,34,Uc-Davis,6,Final Lines Recap Box
NCAAF,998,St Francis Pa,24,Bryant,26,Final Lines Recap Box
NCAAF,998,Stetson,37,Valparaiso,14,Final Lines Recap Box
NCAAF,998,Stony Brook,10,Maine,23,Final Lines Recap Box
NCAAF,998,Tennessee Chat,20,Woffard,17,Final Lines Recap Box
NCAAF,998,Tennessee St,21,Eastern Ky,45,Final Lines Recap Box
NCAAF,998,Tennessee Tech,20,Eastern Ill,51,Final Lines Recap Box
NCAAF,998,The Citadel,38,Furman,17,Final Lines Recap Box
NCAAF,998,Villanova,21,Towson St,28,Final Lines Recap Box
NCAAF,998,Vmi,28,Mercer,21,Final Lines Recap Box
NCAAF,998,Warner,14,Cal San Diego,45,Final Lines Recap Box
NCAAF,998,Weber St,36,Northrn Arizona,52,Final Lines Recap Box
NCAAF,998,Western Illinois,28,Illinois St,48,Final Lines Recap Box
NCAAF,998,Youngstown,31,Southern Ill,38,Final OT Lines Recap Box
